TransactionID,CustomerID,ProductID,TransactionDate,SignupDate,CustomerName,Region,ProductName,Category,Quantity,Price,TotalValue,YearMonth
T00224,C0171,P017,2024-07-06 23:53:24,2022-12-16,Michael Cowan,South America,ActiveWear Textbook,Books,4,469.77,1879.08,2024-07
T00324,C0104,P017,2024-08-11 07:01:49,2022-02-10,Laura Bennett,South America,ActiveWear Textbook,Books,1,469.77,469.77,2024-08
T00341,C0011,P017,2024-12-26 03:09:48,2022-12-12,Bryan Mathews,South America,ActiveWear Textbook,Books,2,469.77,939.54,2024-12
T00503,C0013,P017,2024-07-26 00:21:59,2024-05-19,Lauren Buchanan,South America,ActiveWear Textbook,Books,4,469.77,1879.08,2024-07
T00558,C0169,P017,2024-11-29 23:39:00,2023-04-13,Jennifer Shaw,South America,ActiveWear Textbook,Books,4,469.77,1879.08,2024-11
T00571,C0137,P017,2024-02-01 15:50:43,2024-04-09,Robert Gardner,South America,ActiveWear Textbook,Books,2,469.77,939.54,2024-02
T00682,C0131,P017,2024-04-01 10:10:17,2022-06-05,Scott Wilson,North America,ActiveWear Textbook,Books,2,469.77,939.54,2024-04
T00971,C0023,P017,2024-06-22 21:26:26,2022-03-04,Nicholas Cain,Europe,ActiveWear Textbook,Books,1,469.77,469.77,2024-06
T00072,C0167,P048,2024-05-23 19:17:40,2024-01-27,Brandy Welch,Europe,TechPro Cookbook,Books,3,416.4,1249.2,2024-05
T00280,C0175,P048,2024-05-09 17:38:43,2022-04-16,Matthew Johnson,Asia,TechPro Cookbook,Books,2,416.4,832.8,2024-05
T00298,C0042,P048,2024-11-09 20:42:09,2023-03-15,Heather Riley,North America,TechPro Cookbook,Books,1,416.4,416.4,2024-11
T00322,C0099,P048,2024-02-17 04:23:02,2023-01-29,Rodney Eaton,South America,TechPro Cookbook,Books,3,416.4,1249.2,2024-02
T00357,C0147,P048,2024-11-15 23:35:14,2022-05-16,Hunter Fuller,South America,TechPro Cookbook,Books,1,416.4,416.4,2024-11
T00371,C0155,P048,2024-05-15 23:20:02,2023-03-23,Michelle Brown,South America,TechPro Cookbook,Books,4,416.4,1665.6,2024-05
T00548,C0185,P048,2024-01-06 22:00:35,2023-10-17,Kathleen Logan,North America,TechPro Cookbook,Books,3,416.4,1249.2,2024-01
T00550,C0154,P048,2024-04-24 05:30:39,2024-10-27,Robert Sharp,North America,TechPro Cookbook,Books,3,416.4,1249.2,2024-04
T00608,C0025,P048,2024-06-13 22:53:33,2022-07-04,Gregory Odom,South America,TechPro Cookbook,Books,2,416.4,832.8,2024-06
T00657,C0100,P048,2024-08-04 15:35:01,2023-03-16,Clinton Gomez,Europe,TechPro Cookbook,Books,1,416.4,416.4,2024-08
T00771,C0200,P048,2024-09-10 09:50:48,2023-06-11,Kelly Cross,Asia,TechPro Cookbook,Books,4,416.4,1665.6,2024-09
T00786,C0174,P048,2024-08-07 22:11:19,2022-11-03,Tracy Steele,South America,TechPro Cookbook,Books,4,416.4,1665.6,2024-08
T00811,C0141,P048,2024-06-03 23:59:14,2023-02-23,Paul Parsons,Europe,TechPro Cookbook,Books,4,416.4,1665.6,2024-06
T00844,C0118,P048,2024-12-18 04:17:20,2022-01-22,Jacob Holt,South America,TechPro Cookbook,Books,4,416.4,1665.6,2024-12
T00950,C0068,P048,2024-02-28 16:08:32,2023-04-04,Mark Cox,North America,TechPro Cookbook,Books,4,416.4,1665.6,2024-02
T00073,C0183,P052,2024-11-13 14:33:38,2024-01-23,Kimberly Johnson,North America,SoundWave Jacket,Clothing,2,354.81,709.62,2024-11
T00101,C0008,P052,2024-09-16 22:10:13,2024-01-13,David Li,North America,SoundWave Jacket,Clothing,4,354.81,1419.24,2024-09
T00351,C0169,P052,2024-12-03 17:26:43,2023-04-13,Jennifer Shaw,South America,SoundWave Jacket,Clothing,4,354.81,1419.24,2024-12
T00460,C0099,P052,2024-05-02 00:25:40,2023-01-29,Rodney Eaton,South America,SoundWave Jacket,Clothing,2,354.81,709.62,2024-05
T00988,C0165,P052,2024-09-06 06:43:42,2022-04-09,Juan Mcdaniel,South America,SoundWave Jacket,Clothing,4,354.81,1419.24,2024-09
T00076,C0141,P065,2024-09-23 20:32:31,2023-02-23,Paul Parsons,Europe,BookWorld Sweater,Clothing,3,427.61,1282.83,2024-09
T00110,C0084,P065,2024-08-13 10:30:05,2024-09-17,Belinda Garner,Asia,BookWorld Sweater,Clothing,2,427.61,855.22,2024-08
T00139,C0118,P065,2024-04-13 02:29:41,2022-01-22,Jacob Holt,South America,BookWorld Sweater,Clothing,1,427.61,427.61,2024-04
T00288,C0049,P065,2024-01-22 14:14:26,2024-09-18,Jason Yates,North America,BookWorld Sweater,Clothing,1,427.61,427.61,2024-01
T00306,C0021,P065,2024-06-27 23:39:15,2023-04-17,Robert Blanchard,Asia,BookWorld Sweater,Clothing,3,427.61,1282.83,2024-06
T00383,C0048,P065,2024-11-22 19:56:10,2024-11-07,Matthew Park,South America,BookWorld Sweater,Clothing,2,427.61,855.22,2024-11
T00540,C0034,P065,2024-05-08 21:17:10,2023-09-27,Dalton Perez,North America,BookWorld Sweater,Clothing,2,427.61,855.22,2024-05
T00569,C0107,P065,2024-10-22 12:54:23,2023-02-07,Dana Cantrell,South America,BookWorld Sweater,Clothing,3,427.61,1282.83,2024-10
T00585,C0056,P065,2024-01-31 08:26:51,2024-04-12,Erika Fernandez,Asia,BookWorld Sweater,Clothing,2,427.61,855.22,2024-01
T00888,C0055,P065,2024-05-24 09:36:07,2024-11-11,Lauren Williams,North America,BookWorld Sweater,Clothing,2,427.61,855.22,2024-05
T00892,C0022,P065,2024-04-06 10:33:06,2023-10-27,Teresa Esparza,Asia,BookWorld Sweater,Clothing,4,427.61,1710.44,2024-04
T00077,C0192,P063,2024-06-15 17:12:53,2022-09-15,Sarah Arias,South America,TechPro Novel,Books,3,33.59,100.77,2024-06
T00104,C0174,P063,2024-01-12 03:22:30,2022-11-03,Tracy Steele,South America,TechPro Novel,Books,3,33.59,100.77,2024-01
T00216,C0193,P063,2024-03-22 19:50:03,2023-02-03,Douglas Torres,Asia,TechPro Novel,Books,3,33.59,100.77,2024-03
T00353,C0012,P063,2024-10-22 21:55:48,2024-08-07,Kevin May,South America,TechPro Novel,Books,1,33.59,33.59,2024-10
T00378,C0175,P063,2024-08-03 22:08:12,2022-04-16,Matthew Johnson,Asia,TechPro Novel,Books,3,33.59,100.77,2024-08
T00413,C0021,P063,2024-01-24 18:23:07,2023-04-17,Robert Blanchard,Asia,TechPro Novel,Books,3,33.59,100.77,2024-01
T00459,C0075,P063,2024-01-17 01:36:03,2023-05-01,Misty Higgins,Europe,TechPro Novel,Books,4,33.59,134.36,2024-01
T00760,C0090,P063,2024-01-03 18:25:39,2023-10-17,Charles Hamilton,Asia,TechPro Novel,Books,1,33.59,33.59,2024-01
T00853,C0098,P063,2024-12-23 18:36:04,2024-10-21,Laura Gilbert,North America,TechPro Novel,Books,4,33.59,134.36,2024-12
T00078,C0011,P089,2024-03-23 02:59:36,2022-12-12,Bryan Mathews,South America,HomeSense Bluetooth Speaker,Electronics,3,220.91,662.73,2024-03
T00153,C0094,P089,2024-11-05 07:32:47,2023-09-16,Emily Trevino,North America,HomeSense Bluetooth Speaker,Electronics,3,220.91,662.73,2024-11
T00245,C0120,P089,2024-04-28 20:01:47,2023-01-13,Francisco Diaz,South America,HomeSense Bluetooth Speaker,Electronics,4,220.91,883.64,2024-04
T00291,C0109,P089,2024-01-27 06:14:19,2022-05-09,Abigail Jones,North America,HomeSense Bluetooth Speaker,Electronics,2,220.91,441.82,2024-01
T00390,C0113,P089,2024-02-04 07:33:04,2022-06-17,Joseph Ortiz Jr.,South America,HomeSense Bluetooth Speaker,Electronics,4,220.91,883.64,2024-02
T00773,C0068,P089,2024-12-08 14:38:23,2023-04-04,Mark Cox,North America,HomeSense Bluetooth Speaker,Electronics,3,220.91,662.73,2024-12
T00883,C0170,P089,2024-05-10 03:22:49,2023-09-13,Logan Harris,Europe,HomeSense Bluetooth Speaker,Electronics,4,220.91,883.64,2024-05
T00082,C0127,P088,2024-08-25 05:43:29,2024-04-04,Kathryn Stevens,Europe,SoundWave Headphones,Electronics,1,263.55,263.55,2024-08
T00130,C0191,P088,2024-08-15 13:06:00,2024-04-07,Samantha Gibson DVM,South America,SoundWave Headphones,Electronics,1,263.55,263.55,2024-08
T00424,C0114,P088,2024-09-23 04:35:24,2024-11-18,Benjamin Anderson,Europe,SoundWave Headphones,Electronics,4,263.55,1054.2,2024-09
T00461,C0072,P088,2024-09-17 03:59:29,2024-07-24,Sarah Scott,North America,SoundWave Headphones,Electronics,1,263.55,263.55,2024-09
T00556,C0050,P088,2024-11-17 17:56:48,2024-03-02,Ryan Davis,North America,SoundWave Headphones,Electronics,3,263.55,790.65,2024-11
T00751,C0096,P088,2024-03-11 17:07:12,2022-11-18,Benjamin Mcclure,South America,SoundWave Headphones,Electronics,2,263.55,527.1,2024-03
T00954,C0179,P088,2024-10-10 04:15:26,2022-10-16,Donald Miller,Europe,SoundWave Headphones,Electronics,4,263.55,1054.2,2024-10
T00985,C0068,P088,2024-07-30 21:37:27,2023-04-04,Mark Cox,North America,SoundWave Headphones,Electronics,2,263.55,527.1,2024-07
T00083,C0046,P066,2024-04-08 10:34:10,2024-10-23,Beth Cardenas,North America,SoundWave Textbook,Books,4,337.22,1348.88,2024-04
T00195,C0023,P066,2024-11-02 10:20:14,2022-03-04,Nicholas Cain,Europe,SoundWave Textbook,Books,1,337.22,337.22,2024-11
T00225,C0126,P066,2024-06-20 04:11:50,2024-02-20,Caitlin Brown,South America,SoundWave Textbook,Books,3,337.22,1011.66,2024-06
T00267,C0037,P066,2024-06-30 00:11:05,2023-02-04,Linda Smith,Europe,SoundWave Textbook,Books,3,337.22,1011.66,2024-06
T00505,C0147,P066,2024-07-29 19:28:48,2022-05-16,Hunter Fuller,South America,SoundWave Textbook,Books,2,337.22,674.44,2024-07
T00596,C0175,P066,2024-09-30 11:36:49,2022-04-16,Matthew Johnson,Asia,SoundWave Textbook,Books,1,337.22,337.22,2024-09
T00609,C0094,P066,2024-03-19 01:04:53,2023-09-16,Emily Trevino,North America,SoundWave Textbook,Books,1,337.22,337.22,2024-03
T00623,C0146,P066,2024-07-12 10:03:14,2024-09-04,Brittany Harvey,Asia,SoundWave Textbook,Books,3,337.22,1011.66,2024-07
T00838,C0101,P066,2024-07-24 17:40:37,2023-09-30,Kelsey Roberts,Asia,SoundWave Textbook,Books,1,337.22,337.22,2024-07
T00921,C0017,P066,2024-12-01 22:55:38,2023-12-05,Jennifer King,Europe,SoundWave Textbook,Books,4,337.22,1348.88,2024-12
T00924,C0116,P066,2024-04-02 00:16:13,2024-09-11,James Martinez,North America,SoundWave Textbook,Books,1,337.22,337.22,2024-04
T00084,C0045,P015,2024-08-02 13:45:45,2022-02-25,Michael Williams,Asia,HomeSense Headphones,Electronics,4,158.93,635.72,2024-08
T00114,C0068,P015,2024-05-28 18:07:55,2023-04-04,Mark Cox,North America,HomeSense Headphones,Electronics,1,158.93,158.93,2024-05
T00333,C0101,P015,2024-12-28 11:00:00,2023-09-30,Kelsey Roberts,Asia,HomeSense Headphones,Electronics,3,158.93,476.79,2024-12
T00526,C0156,P015,2024-01-01 16:46:56,2023-08-19,William Adams,North America,HomeSense Headphones,Electronics,4,158.93,635.72,2024-01
T00599,C0013,P015,2024-08-15 20:46:42,2024-05-19,Lauren Buchanan,South America,HomeSense Headphones,Electronics,1,158.93,158.93,2024-08
T00801,C0021,P015,2024-02-06 03:27:17,2023-04-17,Robert Blanchard,Asia,HomeSense Headphones,Electronics,1,158.93,158.93,2024-02
T00893,C0101,P015,2024-03-24 16:37:25,2023-09-30,Kelsey Roberts,Asia,HomeSense Headphones,Electronics,1,158.93,158.93,2024-03
T00989,C0129,P015,2024-05-28 14:48:17,2024-04-14,Marcus Livingston,South America,HomeSense Headphones,Electronics,3,158.93,476.79,2024-05
T00088,C0019,P001,2024-01-30 17:23:03,2023-01-12,Brandon Rodriguez,Europe,ActiveWear Biography,Books,2,169.3,338.6,2024-01
T00314,C0024,P001,2024-09-24 17:15:16,2024-02-05,Michele Cooley,North America,ActiveWear Biography,Books,4,169.3,677.2,2024-09
T00428,C0071,P001,2024-08-02 08:13:23,2022-07-01,Taylor Murphy,South America,ActiveWear Biography,Books,2,169.3,338.6,2024-08
T00433,C0036,P001,2024-05-05 05:01:18,2024-07-06,Brian Aguilar DDS,North America,ActiveWear Biography,Books,2,169.3,338.6,2024-05
T00449,C0191,P001,2024-12-12 12:17:38,2024-04-07,Samantha Gibson DVM,South America,ActiveWear Biography,Books,1,169.3,169.3,2024-12
T00545,C0105,P001,2024-06-24 10:10:17,2024-11-11,Ryan Hampton,Europe,ActiveWear Biography,Books,2,169.3,338.6,2024-06
T00732,C0045,P001,2024-08-13 10:42:48,2022-02-25,Michael Williams,Asia,ActiveWear Biography,Books,2,169.3,338.6,2024-08
T00758,C0017,P001,2024-05-28 14:47:15,2023-12-05,Jennifer King,Europe,ActiveWear Biography,Books,3,169.3,507.9,2024-05
T00095,C0189,P093,2024-09-13 18:57:35,2024-01-22,Sherri Dixon,North America,TechPro Vase,Home Decor,2,304.94,609.88,2024-09
T00211,C0007,P093,2024-03-29 14:35:12,2022-06-18,Paul Graves,Asia,TechPro Vase,Home Decor,4,304.94,1219.76,2024-03
T00335,C0118,P093,2024-04-06 09:26:36,2022-01-22,Jacob Holt,South America,TechPro Vase,Home Decor,2,304.94,609.88,2024-04
T00547,C0079,P093,2024-07-30 23:32:12,2022-02-02,Brian Murillo,North America,TechPro Vase,Home Decor,4,304.94,1219.76,2024-07
T00586,C0179,P093,2024-08-31 22:33:10,2022-10-16,Donald Miller,Europe,TechPro Vase,Home Decor,1,304.94,304.94,2024-08
T00629,C0100,P093,2024-04-06 10:30:48,2023-03-16,Clinton Gomez,Europe,TechPro Vase,Home Decor,1,304.94,304.94,2024-04
T00630,C0031,P093,2024-10-08 23:58:14,2024-04-11,Tina Miller,South America,TechPro Vase,Home Decor,2,304.94,609.88,2024-10
T00899,C0141,P093,2024-04-30 17:03:34,2023-02-23,Paul Parsons,Europe,TechPro Vase,Home Decor,1,304.94,304.94,2024-04
T00096,C0161,P073,2024-03-23 00:07:54,2022-03-14,Jessica Warren,Asia,ComfortLiving Laptop,Electronics,3,26.99,80.97,2024-03
T00277,C0029,P073,2024-10-01 17:22:05,2022-04-16,Erin Manning,North America,ComfortLiving Laptop,Electronics,4,26.99,107.96,2024-10
T00317,C0111,P073,2024-06-19 15:07:10,2024-11-13,Roger David,Europe,ComfortLiving Laptop,Electronics,4,26.99,107.96,2024-06
T00336,C0147,P073,2024-11-16 15:45:25,2022-05-16,Hunter Fuller,South America,ComfortLiving Laptop,Electronics,3,26.99,80.97,2024-11
T00388,C0081,P073,2024-04-11 01:44:41,2024-02-24,Kimberly Turner,Europe,ComfortLiving Laptop,Electronics,1,26.99,26.99,2024-04
T00494,C0055,P073,2024-10-01 04:39:43,2024-11-11,Lauren Williams,North America,ComfortLiving Laptop,Electronics,2,26.99,53.98,2024-10
T00519,C0054,P073,2024-06-02 10:00:57,2024-09-29,Bruce Rhodes,Asia,ComfortLiving Laptop,Electronics,2,26.99,53.98,2024-06
T00583,C0198,P073,2024-10-04 18:31:12,2022-02-27,Rebecca Ray,Europe,ComfortLiving Laptop,Electronics,1,26.99,26.99,2024-10
T00661,C0049,P073,2024-05-25 20:16:42,2024-09-18,Jason Yates,North America,ComfortLiving Laptop,Electronics,2,26.99,53.98,2024-05
T00955,C0149,P073,2024-08-29 14:05:41,2023-01-21,Tina Wilson,Europe,ComfortLiving Laptop,Electronics,2,26.99,53.98,2024-08
T00099,C0103,P006,2024-09-30 23:30:02,2022-05-15,Jennifer Munoz,Europe,ActiveWear Rug,Home Decor,1,121.32,121.32,2024-09
T00134,C0051,P006,2024-01-03 04:06:49,2023-12-21,Nicholas Ellis,Europe,ActiveWear Rug,Home Decor,2,121.32,242.64,2024-01
T00143,C0003,P006,2024-06-16 05:24:04,2024-03-07,Michael Rivera,South America,ActiveWear Rug,Home Decor,3,121.32,363.96,2024-06
T00181,C0181,P006,2024-07-21 03:18:31,2023-11-16,Alexander Barker,South America,ActiveWear Rug,Home Decor,4,121.32,485.28,2024-07
T00226,C0139,P006,2024-10-02 16:46:50,2022-03-14,Ricky Gutierrez,North America,ActiveWear Rug,Home Decor,2,121.32,242.64,2024-10
T00273,C0134,P006,2024-04-14 11:32:12,2022-02-19,Theresa Gonzalez,Asia,ActiveWear Rug,Home Decor,4,121.32,485.28,2024-04
T00321,C0017,P006,2024-06-20 04:13:03,2023-12-05,Jennifer King,Europe,ActiveWear Rug,Home Decor,3,121.32,363.96,2024-06
T00389,C0081,P006,2024-01-20 04:23:56,2024-02-24,Kimberly Turner,Europe,ActiveWear Rug,Home Decor,3,121.32,363.96,2024-01
T00478,C0124,P006,2024-04-12 12:07:07,2024-08-26,Lindsay Perez,Europe,ActiveWear Rug,Home Decor,4,121.32,485.28,2024-04
T00506,C0053,P006,2024-09-18 23:31:26,2022-06-18,Albert Burke,Europe,ActiveWear Rug,Home Decor,1,121.32,121.32,2024-09
T00613,C0037,P006,2024-09-30 18:17:00,2023-02-04,Linda Smith,Europe,ActiveWear Rug,Home Decor,3,121.32,363.96,2024-09
T00679,C0138,P006,2024-09-06 20:35:41,2024-11-01,Cynthia Clayton,Asia,ActiveWear Rug,Home Decor,4,121.32,485.28,2024-09
T00772,C0104,P006,2024-06-16 21:51:16,2022-02-10,Laura Bennett,South America,ActiveWear Rug,Home Decor,2,121.32,242.64,2024-06
T00108,C0177,P055,2024-11-04 03:30:07,2024-06-01,Julia Kelly,Asia,BookWorld Biography,Books,1,128.53,128.53,2024-11
T00255,C0107,P055,2024-02-27 16:51:17,2023-02-07,Dana Cantrell,South America,BookWorld Biography,Books,4,128.53,514.12,2024-02
T00429,C0030,P055,2024-12-15 01:23:26,2024-01-30,Mark Brock,North America,BookWorld Biography,Books,3,128.53,385.59,2024-12
T00463,C0142,P055,2024-05-25 22:37:50,2024-02-08,Nicole Long DVM,Asia,BookWorld Biography,Books,2,128.53,257.06,2024-05
T00466,C0034,P055,2024-10-23 16:57:26,2023-09-27,Dalton Perez,North America,BookWorld Biography,Books,4,128.53,514.12,2024-10
T00639,C0109,P055,2024-03-12 03:33:00,2022-05-09,Abigail Jones,North America,BookWorld Biography,Books,3,128.53,385.59,2024-03
T00822,C0011,P055,2024-05-08 18:21:34,2022-12-12,Bryan Mathews,South America,BookWorld Biography,Books,3,128.53,385.59,2024-05
T00850,C0029,P055,2024-03-03 06:11:38,2022-04-16,Erin Manning,North America,BookWorld Biography,Books,2,128.53,257.06,2024-03
T00872,C0088,P055,2024-06-02 13:27:11,2023-05-14,Carlos Murray,Asia,BookWorld Biography,Books,1,128.53,128.53,2024-06
T00941,C0041,P055,2024-07-20 10:39:52,2023-12-27,Lindsey Deleon,Europe,BookWorld Biography,Books,1,128.53,128.53,2024-07
T00109,C0175,P064,2024-11-20 09:53:42,2022-04-16,Matthew Johnson,Asia,HomeSense Running Shoes,Clothing,4,452.42,1809.68,2024-11
T00145,C0198,P064,2024-09-29 16:14:59,2022-02-27,Rebecca Ray,Europe,HomeSense Running Shoes,Clothing,2,452.42,904.84,2024-09
T00552,C0096,P064,2024-12-11 17:46:24,2022-11-18,Benjamin Mcclure,South America,HomeSense Running Shoes,Clothing,4,452.42,1809.68,2024-12
T00628,C0141,P064,2024-08-19 00:45:26,2023-02-23,Paul Parsons,Europe,HomeSense Running Shoes,Clothing,1,452.42,452.42,2024-08
T00636,C0054,P064,2024-01-28 04:32:55,2024-09-29,Bruce Rhodes,Asia,HomeSense Running Shoes,Clothing,3,452.42,1357.26,2024-01
T00671,C0013,P064,2024-08-23 09:19:16,2024-05-19,Lauren Buchanan,South America,HomeSense Running Shoes,Clothing,1,452.42,452.42,2024-08
T00688,C0116,P064,2024-05-22 04:00:43,2024-09-11,James Martinez,North America,HomeSense Running Shoes,Clothing,1,452.42,452.42,2024-05
T00889,C0200,P064,2024-10-03 04:33:16,2023-06-11,Kelly Cross,Asia,HomeSense Running Shoes,Clothing,3,452.42,1357.26,2024-10
T00972,C0106,P064,2024-11-01 06:54:57,2022-09-22,Amanda Mcguire,Asia,HomeSense Running Shoes,Clothing,3,452.42,1357.26,2024-11
T00999,C0024,P064,2024-02-24 12:09:53,2024-02-05,Michele Cooley,North America,HomeSense Running Shoes,Clothing,1,452.42,452.42,2024-02
T00113,C0194,P090,2024-08-26 15:16:49,2024-05-04,Stacy Cook,North America,ComfortLiving Biography,Books,1,165.3,165.3,2024-08
T00220,C0157,P090,2024-06-21 15:09:45,2024-01-30,Miguel Wong,North America,ComfortLiving Biography,Books,1,165.3,165.3,2024-06
T00234,C0176,P090,2024-07-07 23:53:12,2022-03-23,Nicole Booth,North America,ComfortLiving Biography,Books,4,165.3,661.2,2024-07
T00689,C0024,P090,2024-05-30 00:00:01,2024-02-05,Michele Cooley,North America,ComfortLiving Biography,Books,2,165.3,330.6,2024-05
T00716,C0055,P090,2024-04-02 02:03:25,2024-11-11,Lauren Williams,North America,ComfortLiving Biography,Books,2,165.3,330.6,2024-04
T00720,C0126,P090,2024-01-08 11:31:27,2024-02-20,Caitlin Brown,South America,ComfortLiving Biography,Books,1,165.3,165.3,2024-01
T00917,C0113,P090,2024-01-18 09:04:29,2022-06-17,Joseph Ortiz Jr.,South America,ComfortLiving Biography,Books,2,165.3,330.6,2024-01
T00937,C0116,P090,2024-10-30 08:16:03,2024-09-11,James Martinez,North America,ComfortLiving Biography,Books,1,165.3,165.3,2024-10
T00119,C0147,P018,2024-03-13 02:57:13,2022-05-16,Hunter Fuller,South America,ComfortLiving Mystery Book,Books,1,436.89,436.89,2024-03
T00411,C0064,P018,2024-02-06 15:02:30,2023-10-22,Martha Montgomery,Europe,ComfortLiving Mystery Book,Books,4,436.89,1747.56,2024-02
T00507,C0019,P018,2024-05-28 00:57:27,2023-01-12,Brandon Rodriguez,Europe,ComfortLiving Mystery Book,Books,1,436.89,436.89,2024-05
T00606,C0196,P018,2024-08-06 14:37:15,2022-06-07,Laura Watts,Europe,ComfortLiving Mystery Book,Books,3,436.89,1310.67,2024-08
T00722,C0016,P018,2024-07-31 05:19:54,2024-01-03,Emily Woods,North America,ComfortLiving Mystery Book,Books,4,436.89,1747.56,2024-07
T00779,C0052,P018,2024-08-29 18:52:57,2024-02-20,Stanley Aguirre,South America,ComfortLiving Mystery Book,Books,3,436.89,1310.67,2024-08
T00870,C0187,P018,2024-05-02 14:16:38,2024-08-02,Kayla Kelly,South America,ComfortLiving Mystery Book,Books,4,436.89,1747.56,2024-05
T00120,C0156,P083,2024-02-27 16:09:00,2023-08-19,William Adams,North America,ActiveWear Smartwatch,Electronics,1,455.72,455.72,2024-02
T00133,C0194,P083,2024-09-26 23:48:07,2024-05-04,Stacy Cook,North America,ActiveWear Smartwatch,Electronics,3,455.72,1367.16,2024-09
T00138,C0051,P083,2024-04-26 22:10:35,2023-12-21,Nicholas Ellis,Europe,ActiveWear Smartwatch,Electronics,4,455.72,1822.88,2024-04
T00168,C0023,P083,2024-09-26 17:22:30,2022-03-04,Nicholas Cain,Europe,ActiveWear Smartwatch,Electronics,3,455.72,1367.16,2024-09
T00289,C0141,P083,2024-12-03 21:22:02,2023-02-23,Paul Parsons,Europe,ActiveWear Smartwatch,Electronics,3,455.72,1367.16,2024-12
T00313,C0191,P083,2024-04-23 06:38:57,2024-04-07,Samantha Gibson DVM,South America,ActiveWear Smartwatch,Electronics,1,455.72,455.72,2024-04
T00445,C0001,P083,2024-05-07 03:11:44,2022-07-10,Lawrence Carroll,South America,ActiveWear Smartwatch,Electronics,2,455.72,911.44,2024-05
T00594,C0183,P083,2024-10-29 22:39:18,2024-01-23,Kimberly Johnson,North America,ActiveWear Smartwatch,Electronics,3,455.72,1367.16,2024-10
T00632,C0016,P083,2024-07-11 12:42:08,2024-01-03,Emily Woods,North America,ActiveWear Smartwatch,Electronics,1,455.72,455.72,2024-07
T00670,C0046,P083,2024-08-03 21:42:27,2024-10-23,Beth Cardenas,North America,ActiveWear Smartwatch,Electronics,2,455.72,911.44,2024-08
T00831,C0184,P083,2024-05-19 18:25:44,2022-05-13,Tina Jacobs,South America,ActiveWear Smartwatch,Electronics,2,455.72,911.44,2024-05
T00845,C0154,P083,2023-12-31 15:44:04,2024-10-27,Robert Sharp,North America,ActiveWear Smartwatch,Electronics,2,455.72,911.44,2023-12
T00887,C0066,P083,2024-08-28 20:52:33,2024-11-15,Catherine White,Europe,ActiveWear Smartwatch,Electronics,3,455.72,1367.16,2024-08
T00121,C0168,P043,2024-10-23 06:09:51,2022-12-13,Karen Clements MD,South America,SoundWave Novel,Books,4,404.4,1617.6,2024-10
T00151,C0131,P043,2024-12-19 17:58:21,2022-06-05,Scott Wilson,North America,SoundWave Novel,Books,2,404.4,808.8,2024-12
T00254,C0174,P043,2024-06-30 15:44:26,2022-11-03,Tracy Steele,South America,SoundWave Novel,Books,2,404.4,808.8,2024-06
T00342,C0054,P043,2024-01-24 16:03:16,2024-09-29,Bruce Rhodes,Asia,SoundWave Novel,Books,3,404.4,1213.2,2024-01
T00356,C0115,P043,2024-12-22 17:19:08,2024-11-11,Joshua Hamilton,Asia,SoundWave Novel,Books,4,404.4,1617.6,2024-12
T00572,C0155,P043,2024-09-21 21:57:20,2023-03-23,Michelle Brown,South America,SoundWave Novel,Books,2,404.4,808.8,2024-09
T00790,C0084,P043,2024-08-13 23:52:47,2024-09-17,Belinda Garner,Asia,SoundWave Novel,Books,1,404.4,404.4,2024-08
T00837,C0139,P043,2024-09-20 04:55:33,2022-03-14,Ricky Gutierrez,North America,SoundWave Novel,Books,2,404.4,808.8,2024-09
T00841,C0019,P043,2024-07-01 13:07:47,2023-01-12,Brandon Rodriguez,Europe,SoundWave Novel,Books,1,404.4,404.4,2024-07
T00907,C0160,P043,2024-02-15 17:18:56,2022-04-05,Jodi Cook,North America,SoundWave Novel,Books,4,404.4,1617.6,2024-02
T00931,C0114,P043,2024-09-04 22:08:05,2024-11-18,Benjamin Anderson,Europe,SoundWave Novel,Books,4,404.4,1617.6,2024-09
T00122,C0084,P035,2024-09-12 13:59:35,2024-09-17,Belinda Garner,Asia,ActiveWear T-Shirt,Clothing,2,30.59,61.18,2024-09
T00246,C0088,P035,2024-12-05 01:12:30,2023-05-14,Carlos Murray,Asia,ActiveWear T-Shirt,Clothing,3,30.59,91.77,2024-12
T00329,C0008,P035,2024-12-17 04:05:00,2024-01-13,David Li,North America,ActiveWear T-Shirt,Clothing,4,30.59,122.36,2024-12
T00446,C0164,P035,2024-02-25 03:48:50,2023-06-01,Morgan Perez,Europe,ActiveWear T-Shirt,Clothing,2,30.59,61.18,2024-02
T00479,C0144,P035,2024-04-27 20:02:17,2024-09-30,Andrea Hart,North America,ActiveWear T-Shirt,Clothing,4,30.59,122.36,2024-04
T00765,C0025,P035,2024-01-31 19:48:04,2022-07-04,Gregory Odom,South America,ActiveWear T-Shirt,Clothing,1,30.59,30.59,2024-01
T00799,C0061,P035,2024-12-10 16:00:56,2023-03-06,Brandon Escobar,Europe,ActiveWear T-Shirt,Clothing,1,30.59,30.59,2024-12
T00804,C0134,P035,2024-12-10 06:40:49,2022-02-19,Theresa Gonzalez,Asia,ActiveWear T-Shirt,Clothing,4,30.59,122.36,2024-12
T00812,C0003,P035,2024-02-18 02:50:37,2024-03-07,Michael Rivera,South America,ActiveWear T-Shirt,Clothing,4,30.59,122.36,2024-02
T00956,C0099,P035,2024-05-28 01:25:36,2023-01-29,Rodney Eaton,South America,ActiveWear T-Shirt,Clothing,1,30.59,30.59,2024-05
